Emotion,Sex,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r
H,F,0.0661165048543689,0.029126213592233,0.349514563106796,0.0153398058252427,1.53660194174757,0.787669902912621,0.450485436893204,1.9778640776699,2.57145631067961,1.33087378640777,0.74378640776699,0.128058252427184,1.31970873786408,0.0413592233009709,4.07699029126214,0.946796116504854,0.549902912621359
H,F,0.826538461538462,1.45490384615385,0,0.28875,1.45855769230769,1.50144230769231,0.581153846153846,1.80298076923077,2.88019230769231,1.47057692307692,0.0694230769230769,0.0908653846153846,0.385192307692308,0.0881730769230769,2.48480769230769,0.162211538461538,1.82557692307692
H,F,0.55979797979798,1.61777777777778,0,0.671010101010101,0.596565656565657,0.845555555555556,0.13010101010101,0.951111111111111,2.17353535353535,1.0910101010101,0.024040404040404,0.0344444444444444,0.868686868686869,0.00202020202020202,2.09969696969697,1.81242424242424,0.111313131313131
H,F,0.540576923076923,0.25625,0.0591346153846154,0.0109615384615385,0.549326923076923,2.57413461538462,0.0250961538461538,0.720673076923077,1.59163461538462,0.464807692307692,0.0110576923076923,0.0261538461538462,0.694615384615385,0.0742307692307692,1.55884615384615,1.25625,0.342211538461538
H,F,0.11,0.000693069306930693,0.0844554455445545,0.0527722772277228,0.64029702970297,1.68138613861386,0.275049504950495,0.98950495049505,1.41287128712871,0.715445544554456,0.141089108910891,0.0905940594059406,0.366336633663366,0.364059405940594,1.85277227722772,0.596831683168317,0.421584158415842
H,F,0.00357142857142857,0.3575,0.00428571428571429,0.0191071428571429,1.97196428571429,2.76660714285714,0.844553571428572,1.59125,2.01928571428571,1.36098214285714,0.238035714285714,0.635267857142857,0.448125,0.000535714285714286,0.678303571428572,0.420178571428571,1.18196428571429
H,F,0.340485436893204,1.03631067961165,0.0538834951456311,0.0183495145631068,1.71339805825243,1.47417475728155,0.59495145631068,1.27145631067961,3.13932038834951,1.63941747572816,0.0228155339805825,0.0104854368932039,0.512233009708738,0.0221359223300971,2.56805825242718,0.501941747572816,1.5747572815534
H,F,1.30115384615385,2.35394230769231,0,1.04586538461538,0.379711538461538,0.813365384615385,0.161538461538462,0.199711538461538,1.22980769230769,0.485480769230769,0.139326923076923,0.0239423076923077,0.505288461538462,0.113557692307692,0.950769230769231,0.262211538461538,0.993269230769231
H,F,0.000571428571428571,0.00933333333333333,0.00114285714285714,0.197238095238095,1.22704761904762,2.28914285714286,1.3167619047619,1.41666666666667,1.61152380952381,0.478857142857143,0.182095238095238,0.160952380952381,0.0960952380952381,0.0546666666666667,1.49495238095238,1.04152380952381,0.600380952380952
H,F,0.937809523809524,1.2892380952381,0.000571428571428571,0.701904761904762,0.604095238095238,0.480666666666667,0.000285714285714286,1.03152380952381,2.1247619047619,1.28847619047619,0.00257142857142857,0.0291428571428571,0.881714285714286,0.0584761904761905,2.41971428571429,1.16019047619048,0.366761904761905
H,F,0,0.0411711711711712,0.108918918918919,0.00351351351351351,1.76171171171171,2.4609009009009,0.693783783783784,1.68189189189189,2.96765765765766,1.33126126126126,0.0684684684684685,0.0557657657657658,0.222972972972973,0.00171171171171171,2.24279279279279,0.209099099099099,0.100900900900901
H,F,1.46120689655172,1.93275862068966,0,1.71508620689655,1.04198275862069,2.01844827586207,0.682327586206897,1.15810344827586,2.0025,2.00896551724138,0.0671551724137931,0.261206896551724,1.29336206896552,0.227758620689655,2.89655172413793,1.26327586206897,0.261465517241379
H,F,0.0267307692307692,0.102884615384615,0.454230769230769,0.228653846153846,1.98028846153846,1.07278846153846,0.504326923076923,2.43528846153846,2.84682692307692,1.73298076923077,0.4025,0.0591346153846154,1.52576923076923,0.0165384615384615,4.55846153846154,1.67115384615385,0.348269230769231
H,F,0.735929203539823,1.20911504424779,0.00115044247787611,0.284867256637168,1.99176991150442,1.88769911504425,0.699203539823009,2.41,3.02601769911504,1.44699115044248,0.112035398230089,0.028141592920354,0.436106194690266,0.0653982300884956,3.0529203539823,0.406725663716814,1.44778761061947
H,F,1.24313043478261,2.63226086956522,0,1.46547826086957,0.505478260869565,0.914260869565217,0.0741739130434783,0.747913043478261,2.1655652173913,0.852608695652174,0.086,0.156434782608696,1.19713043478261,0.0905217391304348,2.43634782608696,1.74452173913043,0.406695652173913
H,F,1.15504,1.01112,0.10664,0.4484,0.85888,2.13448,0.00504,1.06376,2.20624,0.53072,0,0.01272,0.6068,0.0096,2.23056,1.22912,0.16432
H,F,0.0208928571428571,0,0.294821428571429,0.000535714285714286,1.83607142857143,2.96928571428571,1.14008928571429,1.79044642857143,2.045,0.909642857142857,0.0780357142857143,0.101071428571429,0.359732142857143,0.305357142857143,2.5775,0.781607142857143,0.48875
H,F,0.0305309734513274,0.65212389380531,0.0625663716814159,0.0148672566371681,1.91522123893805,2.83132743362832,0.848849557522124,1.67194690265487,2.05486725663717,1.3858407079646,0.141858407079646,0.460442477876106,0.414513274336283,0,0.982212389380531,0.693628318584071,0.936902654867257
H,F,0.99424778761062,2.12504424778761,0.0624778761061947,0.989734513274336,1.68203539823009,1.39026548672566,0.700265486725664,1.82530973451327,2.81513274336283,1.45318584070796,0.223451327433628,0.0339823008849558,0.796194690265487,0.00150442477876106,3.66327433628319,1.55654867256637,0.825044247787611
H,F,0.366545454545455,0.698818181818182,0.00363636363636364,0.812636363636364,1.11372727272727,1.67172727272727,0.784818181818182,0.761909090909091,1.47718181818182,0.809181818181818,0.314545454545455,0.00663636363636364,0.914272727272727,0.112454545454545,0.994181818181818,0.120727272727273,0.161545454545455
H,F,0.0875,0.490178571428571,0,0.326607142857143,1.193125,2.12035714285714,1.28205357142857,1.56892857142857,1.79116071428571,0.413928571428571,0.272410714285714,0.15875,0.1825,0.0263392857142857,1.92160714285714,1.25535714285714,0.559017857142857
H,F,1.57733333333333,2.02391666666667,0,0.852416666666667,0.9345,0.623333333333333,0,1.55541666666667,2.70158333333333,1.65291666666667,0.01825,0.0488333333333333,1.49125,0.0701666666666667,2.9975,1.53058333333333,0.13925
H,F,0,0.00351351351351351,0.091981981981982,0.0125225225225225,1.51756756756757,2.27855855855856,0.613873873873874,1.60009009009009,2.75603603603604,1.13306306306306,0.137747747747748,0.128198198198198,0.186756756756757,0.00585585585585586,2.0681981981982,0.193873873873874,0.0827927927927928
H,F,0.895092592592593,1.08694444444444,0.00333333333333333,1.15601851851852,1.30564814814815,2.27462962962963,0.955740740740741,1.29740740740741,1.86833333333333,2.08277777777778,0.210277777777778,0.446203703703704,1.2437037037037,0.285092592592593,2.62351851851852,1.43175925925926,0.318240740740741
H,F,0.0367924528301887,0.0483962264150943,0.362264150943396,0.0854716981132076,1.94971698113208,1.21056603773585,0.918679245283019,2.52264150943396,2.90754716981132,1.82688679245283,0.443679245283019,0.0226415094339623,1.52801886792453,0.0117924528301887,4.67471698113208,1.38254716981132,0.247452830188679
H,F,1.4775652173913,2.47495652173913,0,0.503391304347826,1.81930434782609,1.82521739130435,0.601565217391304,2.37017391304348,3.06826086956522,1.41991304347826,0.157826086956522,0.0688695652173913,0.445565217391304,0.100086956521739,3.1244347826087,0.41695652173913,1.4955652173913
H,F,0.406071428571429,1.56589285714286,0,1.12821428571429,0.267142857142857,1.058125,0.33625,0.514017857142857,1.66464285714286,0.768303571428571,0.278392857142857,0.155625,1.158125,0.0614285714285714,1.84,1.31535714285714,0.139375
H,F,0.591120689655172,0.223448275862069,0.0053448275862069,0.0468965517241379,1.30043103448276,2.92422413793103,0.157155172413793,1.3676724137931,2.45663793103448,0.714568965517241,0.00698275862068966,0.0129310344827586,0.421810344827586,0.0172413793103448,2.07939655172414,0.706551724137931,0.467155172413793
H,F,0.00210526315789474,0,0.303157894736842,0,1.97175438596491,3.44280701754386,1.47605263157895,1.74166666666667,2.15710526315789,0.917719298245614,0.0878070175438597,0.00929824561403509,0.47719298245614,0.0881578947368421,2.71587719298246,0.738157894736842,0.719649122807018
H,F,0.0169026548672566,0.515663716814159,0.044424778761062,0.0143362831858407,2.27371681415929,2.94194690265487,0.925663716814159,1.96283185840708,2.26761061946903,1.28991150442478,0.131238938053097,0.498938053097345,0.313451327433628,0,0.933097345132743,0.515221238938053,0.856725663716814
H,F,0.675132743362832,1.49849557522124,0.0624778761061947,0.60141592920354,1.98495575221239,1.31884955752212,0.822389380530973,1.97619469026549,2.95557522123894,1.44601769911504,0.236283185840708,0.0301769911504425,0.605221238938053,0.0120353982300885,3.41336283185841,0.867345132743363,0.763628318584071
H,F,0.913551401869159,1.21299065420561,0.0142990654205607,0.894018691588785,0.428691588785047,0.803364485981308,0.111588785046729,1.16654205607477,1.25261682242991,0.654953271028037,0.15392523364486,0.129158878504673,0.485233644859813,0.423271028037383,1.04981308411215,0.594579439252336,0.278317757009346
H,F,0.602454545454545,0.990454545454545,0,0.544909090909091,1.075,1.87263636363636,1.03590909090909,1.63654545454545,1.68572727272727,0.350454545454546,0.312090909090909,0.141818181818182,0.229181818181818,0.00772727272727273,1.95518181818182,1.14163636363636,0.483272727272727
H,F,1.64887931034483,2.03853448275862,0,1.55301724137931,1.12422413793103,0.810603448275862,0.0112931034482759,1.2276724137931,3.11586206896552,1.99318965517241,0.00155172413793103,0.0103448275862069,0.418448275862069,0.192672413793103,2.99887931034483,1.53,0.0155172413793103
H,M,0.135728155339806,0.040873786407767,0.222038834951456,0.209805825242718,1.36009708737864,2.17631067961165,0.187864077669903,2.01116504854369,2.13941747572816,1.65446601941748,0.00116504854368932,0.0122330097087379,0.928252427184466,0.337281553398058,1.97300970873786,1.10291262135922,0.398252427184466
H,M,0,0,0.573805309734513,0,2.14442477876106,2.60247787610619,2.32,1.95407079646018,1.64247787610619,1.71628318584071,0,0.0761061946902655,1.24061946902655,0.00079646017699115,2.50353982300885,1.19778761061947,0.71716814159292
H,M,2.17033333333333,2.87725,0,0.908166666666667,0.987083333333333,1.44641666666667,0.08925,1.42883333333333,1.54041666666667,1.09975,0.377083333333333,0.5015,0.264083333333333,0.234083333333333,2.10583333333333,1.11158333333333,1.43216666666667
H,M,0.328285714285714,0.555428571428571,0.164285714285714,0,1.90533333333333,2.17466666666667,1.29428571428571,2.0192380952381,2.40742857142857,1.498,0.000285714285714286,0.458761904761905,0.00380952380952381,0.137142857142857,1.94609523809524,0.551714285714286,1.20380952380952
H,M,0.13010101010101,0.139393939393939,1.09131313131313,0.0933333333333333,2.09888888888889,2.6149494949495,0.728484848484849,2.13888888888889,2.75020202020202,1.47050505050505,0.0404040404040404,0.00616161616161616,0.137171717171717,0.149191919191919,2.69272727272727,0.809090909090909,1.56737373737374
H,M,0,0.38,0,0.320967741935484,0.131505376344086,0.23505376344086,0.594516129032258,0.145483870967742,0.674516129032258,0.689139784946237,0.481182795698925,0.569139784946237,0.0525806451612903,0.268064516129032,0.178494623655914,0.57741935483871,0.165161290322581
H,M,0,0.241958762886598,0,0.54659793814433,0.965670103092783,1.41474226804124,1.57670103092784,2.06237113402062,1.82773195876289,0.507525773195876,0.452680412371134,0.155154639175258,0.108453608247423,0.00206185567010309,1.91649484536082,0.814329896907216,0.00958762886597938
H,M,0.000891089108910891,0.107920792079208,0,0,0.63960396039604,1.2050495049505,0.532079207920792,0.868019801980198,1.6109900990099,2.01742574257426,0.590792079207921,0.593960396039604,0.93019801980198,0.152970297029703,1.65326732673267,1.0170297029703,1.18207920792079
H,M,1.09834951456311,0.873495145631068,0.393980582524272,0.0124271844660194,0.299708737864078,1.10844660194175,0.0787378640776699,0.452718446601942,1.15533980582524,0.545242718446602,0.0432038834951456,0.00368932038834951,0.0287378640776699,0.171747572815534,0.789126213592233,0.728834951456311,0.907281553398058
H,M,0,0.0181481481481482,0.000925925925925926,0.227962962962963,2.27231481481482,2.48472222222222,1.48222222222222,2.11592592592593,2.30537037037037,1.87064814814815,0.664722222222222,0.42962962962963,0.299907407407407,0.251944444444445,2.02388888888889,0.730092592592593,0.511296296296296
H,M,1.0444347826087,1.48286956521739,0.0852173913043478,0,0.513130434782609,1.37086956521739,0.00773913043478261,0.817565217391304,1.33182608695652,0.676086956521739,0.0793913043478261,0.122347826086957,0.00443478260869565,0.0325217391304348,2.21747826086957,1.28547826086957,0.116521739130435
H,M,1.4737,2.6167,0,1.0458,0.0057,0.2343,0,0.0227,0.7915,0.1104,1.0625,0.4627,0.4142,0.0909,0.7668,1.485,0.4135
H,M,0,0,0.384857142857143,0.00342857142857143,1.69304761904762,2.36857142857143,0.519904761904762,2.32619047619048,2.38542857142857,1.76542857142857,0.00552380952380952,0.0574285714285714,0.782,0.360952380952381,2.01771428571429,0.907333333333333,0.52447619047619
H,M,0,0,0.532,0,2.1092380952381,2.64019047619048,2.41142857142857,1.9687619047619,1.53961904761905,1.64809523809524,0.0894285714285714,0.253047619047619,1.14742857142857,0.000857142857142857,2.20685714285714,0.855047619047619,0.819333333333333
H,M,2.1890099009901,2.51019801980198,0,1.48673267326733,1.35673267326733,1.95415841584158,0.28960396039604,1.85623762376238,1.92425742574257,1.50574257425743,0.209306930693069,0.0707920792079208,0.0537623762376238,0.27980198019802,2.5839603960396,1.32514851485149,0.98980198019802
H,M,0.535882352941177,0.992156862745098,0.00205882352941176,0.00225490196078431,1.71852941176471,1.69666666666667,1.13490196078431,2.03803921568627,2.53980392156863,1.64254901960784,0.0126470588235294,0.127941176470588,0.266862745098039,0.245098039215686,2.31990196078431,0.678921568627451,1.2743137254902
H,M,1.19948979591837,1.08081632653061,0.399489795918367,0.350510204081633,0.830204081632653,2.20408163265306,0.307142857142857,0.772448979591837,1.15132653061225,0.386224489795918,0,0,0.0333673469387755,0.0206122448979592,1.7165306122449,1.13408163265306,0.377551020408163
H,M,0,0.0298947368421053,0,0.15,0.765157894736842,0.722526315789474,0.671789473684211,0.702631578947368,1.59378947368421,1.04347368421053,0.671789473684211,0.629894736842105,0.0468421052631579,0.108315789473684,0.506421052631579,0.656736842105263,0.329052631578947
H,M,0.0207446808510638,0.366170212765957,0,0.700744680851064,0.653404255319149,1.00329787234043,1.4218085106383,1.72148936170213,1.4218085106383,0.40031914893617,0.628085106382979,0.489574468085106,0.273404255319149,0.00287234042553192,1.18,0.484893617021277,0
H,M,0,0.0677777777777778,0.00202020202020202,0,0.465757575757576,0.834646464646465,0.428888888888889,0.59969696969697,1.32646464646465,1.89151515151515,0.59010101010101,0.397575757575758,1.02959595959596,0.0974747474747475,1.52464646464646,0.803030303030303,1.29656565656566
H,M,0.809126213592233,0.62368932038835,0.420970873786408,0.00611650485436893,0.424077669902913,1.21990291262136,0.267766990291262,0.582912621359223,1.11611650485437,0.600582524271845,0.103009708737864,0.0715533980582524,0.0242718446601942,0.247766990291262,0.641747572815534,0.592233009708738,1.24533980582524
H,M,0,0,0.0308247422680412,0.200103092783505,2.53030927835052,2.96144329896907,1.73103092783505,2.65381443298969,2.38030927835052,2.11329896907217,0.81340206185567,0.355463917525773,0.811958762886598,0.379690721649485,2.37762886597938,1.15061855670103,0.421649484536083
H,M,0.737567567567568,0.888738738738739,0.208648648648649,0,1.00684684684685,2.05459459459459,0.114954954954955,1.17810810810811,1.67198198198198,0.733243243243243,0.0378378378378378,0.0904504504504505,0,0.0275675675675676,2.24621621621622,1.14459459459459,0.453603603603604
H,M,1.73103092783505,2.99824742268041,0,0.541649484536083,0.0383505154639175,0.711649484536082,0,0.0276288659793814,1.08226804123711,0.257731958762887,0.672577319587629,0.453917525773196,0.353092783505155,0.292164948453608,0.881752577319588,1.52649484536082,0.904948453608247
H,M,0.262752293577982,0.0953211009174312,0.21697247706422,0.15605504587156,1.71963302752294,2.14403669724771,0.486330275229358,2.16834862385321,2.46284403669725,1.44137614678899,0.0341284403669725,0.0514678899082569,0.713302752293578,0.254678899082569,2.01256880733945,1.0048623853211,0.699633027522936
H,M,0.655813953488372,0.557596899224806,0.193643410852713,0.0553488372093023,1.93441860465116,2.8215503875969,2.11604651162791,1.68953488372093,1.29356589147287,1.36906976744186,0.204651162790698,0.0993798449612403,1.49240310077519,0,2.38395348837209,1.31782945736434,1.25426356589147
H,M,2.65733870967742,3.57491935483871,0,1.18814516129032,0.946612903225807,1.42540322580645,0.00854838709677419,1.19258064516129,1.70870967741935,1.15282258064516,0.1775,0.0315322580645161,0.533951612903226,0.125967741935484,2.4791935483871,1.34991935483871,1.30620967741935
H,M,1.34658536585366,1.69325203252033,0.16219512195122,0.00341463414634146,1.90617886178862,2.02829268292683,1.27138211382114,2.87081300813008,2.41845528455285,1.62016260162602,0.21739837398374,0.168780487804878,0.163333333333333,0.0119512195121951,3.35813008130081,1.49910569105691,1.36926829268293
H,M,0.975982142857143,0.985267857142857,0.586071428571429,0.600267857142857,1.67321428571429,2.92482142857143,0.985892857142857,1.10669642857143,1.836875,0.277589285714286,0.01125,0.0272321428571429,0.0839285714285714,0.125446428571429,2.30660714285714,0.903392857142857,0.887678571428572
H,M,0,0.161735537190083,0,0.33297520661157,0.855537190082645,0.732561983471074,0.710082644628099,1.08239669421488,1.76314049586777,0.78801652892562,0.647438016528926,0.290909090909091,0.014297520661157,0.0649586776859504,1.44214876033058,1.10636363636364,0.236528925619835
H,M,0.11,0.487378640776699,0,0.539029126213592,1.85038834951456,2.01601941747573,1.30398058252427,2.47368932038835,2.73058252427184,0.938155339805825,0.226407766990291,0.146116504854369,0.259126213592233,0.00029126213592233,2.74728155339806,0.912330097087379,0.191844660194175
H,M,0.00358490566037736,0.177924528301887,0,0,0.605471698113208,0.840660377358491,0.652358490566038,1.05603773584906,1.59292452830189,1.94207547169811,0.776509433962264,0.448584905660377,0.776320754716981,0.140754716981132,1.85216981132075,0.995471698113208,0.625094339622642
H,M,1.37315315315315,1.70441441441441,0.0720720720720721,0.0164864864864865,0.416666666666667,0.822792792792793,0.148828828828829,0.976306306306306,1.5772972972973,0.70018018018018,0.271441441441441,0.0450450450450451,0.120630630630631,0.0656756756756757,1.71630630630631,1.12513513513514,0.766036036036036
H,M,0.197053571428571,0.359910714285714,0.0216964285714286,0.261339285714286,1.81133928571429,2.37116071428571,1.81544642857143,2.05696428571429,1.68955357142857,1.36491071428571,0.622410714285714,0.194285714285714,0.307232142857143,0.187678571428571,2.66321428571429,1.64107142857143,0.274285714285714
H,M,0.982017543859649,1.24333333333333,0.106315789473684,0,1.31964912280702,2.21526315789474,0.184210526315789,1.56517543859649,2.15271929824561,0.926842105263158,0.0681578947368421,0.136228070175439,0,0.0350877192982456,2.63508771929825,1.22640350877193,0.376842105263158
H,M,1.98845360824742,3.63484536082474,0,1.78577319587629,0.00422680412371134,0.102577319587629,0,0,0.884226804123711,0.0351546391752577,0.605876288659794,0.131443298969072,0.135360824742268,0.0890721649484536,1.06020618556701,1.80938144329897,0.395979381443299
H,M,0.273162393162393,0.0482905982905983,0.204017094017094,0.46025641025641,1.91435897435897,2.48136752136752,0.575726495726496,2.97752136752137,2.60247863247863,1.69076923076923,0.110769230769231,0.0182051282051282,0.622478632478632,0.204786324786325,2.91948717948718,1.34008547008547,0.266495726495727
H,M,1.32637096774194,1.98975806451613,0.14,0.355161290322581,1.7691935483871,2.74959677419355,1.72120967741935,1.67846774193548,1.68153225806452,1.44532258064516,0.0491935483870968,0.185403225806452,2.15596774193548,0.00532258064516129,2.9991935483871,1.81564516129032,0.740322580645161
H,M,2.46768518518519,2.98314814814815,0,1.41953703703704,1.99592592592593,2.86527777777778,0.659814814814815,2.05361111111111,2.18046296296296,1.80324074074074,0.0512962962962963,0.0216666666666667,0.437962962962963,0.206944444444444,2.95861111111111,1.31657407407407,0.849814814814815
H,M,1.14371900826446,1.16132231404959,0.173884297520661,0,2.3698347107438,2.45338842975207,1.50314049586777,3.21876033057851,2.70570247933884,1.69867768595041,0.0468595041322314,0.0871900826446281,0.163719008264463,0.0328099173553719,3.60082644628099,1.05157024793388,0.921074380165289
H,M,1.86311320754717,2.54660377358491,0.160377358490566,0.404811320754717,0.837924528301887,2.37198113207547,0.297452830188679,0.769716981132075,1.2572641509434,0.20188679245283,0.0275471698113208,0.0169811320754717,0.0694339622641509,0.0190566037735849,2.01867924528302,1.12716981132075,0.847075471698113
H,M,0.128793103448276,1.16939655172414,0,0.834655172413793,0.522241379310345,0.391465517241379,0.407413793103448,0.693103448275862,1.43129310344828,0.847844827586207,0.744568965517241,0.622586206896552,0.0858620689655172,0.0693965517241379,0.625948275862069,0.760431034482759,0.304310344827586
H,M,0.136831683168317,1.03920792079208,0,0.943267326732673,0.823168316831683,0.939504950495049,1.0370297029703,2.06247524752475,1.90158415841584,0.669405940594059,0.701584158415842,0.467227722772277,0.617128712871287,0.000297029702970297,2.19970297029703,1.09326732673267,0.0544554455445545
H,M,0.00292035398230088,0.179115044247788,0.000265486725663717,0,0.923362831858407,1.05893805309735,0.67141592920354,1.20300884955752,1.92088495575221,2.07079646017699,0.607345132743363,0.33929203539823,0.638230088495575,0.120619469026549,2.07778761061947,0.803628318584071,0.780530973451327
H,M,1.26387387387387,1.40774774774775,0.201891891891892,0.0530630630630631,0.913873873873874,1.32,0.237297297297297,1.14072072072072,2.21720720720721,0.904954954954955,0.0715315315315315,0.0154054054054054,0.0394594594594595,0.0842342342342342,1.91900900900901,0.956936936936937,0.887927927927928
H,M,0.00351145038167939,0.986335877862595,0,0.920687022900763,2.38152671755725,2.46801526717557,1.36458015267176,2.85312977099237,2.76992366412214,2.21717557251908,0.56824427480916,0.195343511450382,0.675190839694657,0.165801526717557,3.34099236641221,1.96641221374046,1.21374045801527
H,M,0.903818181818182,1.06481818181818,0.116181818181818,0,1.27881818181818,2.18081818181818,0.286636363636364,1.67327272727273,2.02581818181818,0.845181818181818,0.0890909090909091,0.119454545454545,0,0.026,2.73763636363636,1.17227272727273,0.364454545454545
H,M,1.82845360824742,3.2840206185567,0,2.31855670103093,0.00278350515463918,0.0252577319587629,0,0.00185567010309278,0.912371134020619,0.124020618556701,0.449381443298969,0.300412371134021,0.278556701030928,0.198969072164948,0.729175257731959,1.49329896907217,0.279484536082474
S,F,0.0106086956521739,0.333739130434783,0.767826086956522,0.0892173913043478,0,0.0115652173913043,0.0437391304347826,0.0397391304347826,0.0296521739130435,0.0118260869565217,0.0221739130434783,0,0.00426086956521739,0,0.674347826086957,0.526521739130435,0.120869565217391
S,F,1.32188118811881,1.35316831683168,0.223168316831683,1.24623762376238,0,0.603861386138614,0.204356435643564,0,0,0.0881188118811881,0.243861386138614,0.518514851485149,1.21029702970297,0.183663366336634,0.922277227722772,0.707920792079208,0.244356435643564
S,F,0.649622641509434,0.0354716981132076,1.15792452830189,0.472169811320755,0,0.040188679245283,0,0.00462264150943396,0,0,0.978396226415094,0.148396226415094,0.842264150943396,0.0288679245283019,2.45415094339623,1.46283018867925,0.669811320754717
S,F,1.68492063492064,2.93301587301587,0,0.964285714285714,0,0.000714285714285714,0.00531746031746032,0.138571428571429,0.249761904761905,0.207698412698413,0.505238095238095,0.0123015873015873,0.323174603174603,0.0613492063492063,0.905714285714286,0.598968253968254,2.74626984126984
S,F,0.133838383838384,0.20979797979798,0.163939393939394,0.258989898989899,0.0124242424242424,0.730505050505051,0.046969696969697,0.00929292929292929,0.108484848484849,0.00363636363636364,0.508080808080808,0.0157575757575758,0.680707070707071,0.000606060606060606,0.596060606060606,0.847373737373737,0.281616161616162
S,F,1.47403669724771,0.00495412844036697,1.75128440366972,0.185688073394495,0.00467889908256881,2.11412844036697,0.0169724770642202,0.624770642201835,0.237614678899083,0.0858715596330275,0.346605504587156,0.0120183486238532,0.518990825688073,0,1.66834862385321,2.36155963302752,0.281559633027523
S,F,0.426756756756757,0.167117117117117,0.926666666666667,0.383963963963964,0.00216216216216216,0.32972972972973,0.0175675675675676,0.0498198198198198,0.00117117117117117,0.00351351351351351,0.423333333333333,0.0881081081081081,0.648108108108108,0.0811711711711712,0.835135135135135,0.669369369369369,0.835675675675676
