Emotion,Sex,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r
1,M,0.135728155,0.040873786,0.222038835,0.209805825,1.360097087,2.17631068,0.187864078,2.011165049,2.139417476,1.654466019,0.001165049,0.01223301,0.928252427,0.337281553,1.973009709,1.102912621,0.398252427
1,M,0,0,0.57380531,0,2.144424779,2.602477876,2.32,1.954070796,1.642477876,1.716283186,0,0.076106195,1.240619469,0.00079646,2.503539823,1.197787611,0.717168142
1,M,2.170333333,2.87725,0,0.908166667,0.987083333,1.446416667,0.08925,1.428833333,1.540416667,1.09975,0.377083333,0.5015,0.264083333,0.234083333,2.105833333,1.111583333,1.432166667
1,M,0.328285714,0.555428571,0.164285714,0,1.905333333,2.174666667,1.294285714,2.019238095,2.407428571,1.498,0.000285714,0.458761905,0.003809524,0.137142857,1.946095238,0.551714286,1.203809524
1,M,0.13010101,0.139393939,1.091313131,0.093333333,2.098888889,2.614949495,0.728484848,2.138888889,2.75020202,1.470505051,0.04040404,0.006161616,0.137171717,0.149191919,2.692727273,0.809090909,1.567373737
1,M,0,0.38,0,0.320967742,0.131505376,0.235053763,0.594516129,0.145483871,0.674516129,0.689139785,0.481182796,0.569139785,0.052580645,0.268064516,0.178494624,0.577419355,0.16516129
1,M,0,0.241958763,0,0.546597938,0.965670103,1.414742268,1.576701031,2.062371134,1.827731959,0.507525773,0.452680412,0.155154639,0.108453608,0.002061856,1.916494845,0.814329897,0.009587629
1,M,0.000891089,0.107920792,0,0,0.63960396,1.205049505,0.532079208,0.868019802,1.610990099,2.017425743,0.590792079,0.593960396,0.93019802,0.152970297,1.653267327,1.017029703,1.182079208
1,M,1.098349515,0.873495146,0.393980583,0.012427184,0.299708738,1.108446602,0.078737864,0.452718447,1.155339806,0.545242718,0.043203883,0.00368932,0.028737864,0.171747573,0.789126214,0.728834951,0.907281553
1,M,0,0.018148148,0.000925926,0.227962963,2.272314815,2.484722222,1.482222222,2.115925926,2.30537037,1.870648148,0.664722222,0.42962963,0.299907407,0.251944444,2.023888889,0.730092593,0.511296296
1,M,1.044434783,1.482869565,0.085217391,0,0.513130435,1.370869565,0.00773913,0.817565217,1.331826087,0.676086957,0.079391304,0.122347826,0.004434783,0.032521739,2.217478261,1.285478261,0.116521739
1,M,1.4737,2.6167,0,1.0458,0.0057,0.2343,0,0.0227,0.7915,0.1104,1.0625,0.4627,0.4142,0.0909,0.7668,1.485,0.4135
1,M,0,0,0.384857143,0.003428571,1.693047619,2.368571429,0.519904762,2.326190476,2.385428571,1.765428571,0.00552381,0.057428571,0.782,0.360952381,2.017714286,0.907333333,0.52447619
1,M,0,0,0.532,0,2.109238095,2.640190476,2.411428571,1.968761905,1.539619048,1.648095238,0.089428571,0.253047619,1.147428571,0.000857143,2.206857143,0.855047619,0.819333333
1,M,2.189009901,2.51019802,0,1.486732673,1.356732673,1.954158416,0.28960396,1.856237624,1.924257426,1.505742574,0.209306931,0.070792079,0.053762376,0.27980198,2.583960396,1.325148515,0.98980198
1,M,0.535882353,0.992156863,0.002058824,0.002254902,1.718529412,1.696666667,1.134901961,2.038039216,2.539803922,1.64254902,0.012647059,0.127941176,0.266862745,0.245098039,2.319901961,0.678921569,1.274313725
1,M,1.199489796,1.080816327,0.399489796,0.350510204,0.830204082,2.204081633,0.307142857,0.77244898,1.151326531,0.38622449,0,0,0.033367347,0.020612245,1.716530612,1.134081633,0.37755102
1,M,0,0.029894737,0,0.15,0.765157895,0.722526316,0.671789474,0.702631579,1.593789474,1.043473684,0.671789474,0.629894737,0.046842105,0.108315789,0.506421053,0.656736842,0.329052632
1,M,0.020744681,0.366170213,0,0.700744681,0.653404255,1.003297872,1.421808511,1.721489362,1.421808511,0.400319149,0.628085106,0.489574468,0.273404255,0.00287234,1.18,0.484893617,0
1,M,0,0.067777778,0.002020202,0,0.465757576,0.834646465,0.428888889,0.59969697,1.326464646,1.891515152,0.59010101,0.397575758,1.02959596,0.097474747,1.524646465,0.803030303,1.296565657
1,M,0.809126214,0.62368932,0.420970874,0.006116505,0.42407767,1.219902913,0.26776699,0.582912621,1.116116505,0.600582524,0.103009709,0.071553398,0.024271845,0.24776699,0.641747573,0.59223301,1.245339806
1,M,0,0,0.030824742,0.200103093,2.530309278,2.961443299,1.731030928,2.653814433,2.380309278,2.113298969,0.813402062,0.355463918,0.811958763,0.379690722,2.377628866,1.150618557,0.421649485
1,M,0.737567568,0.888738739,0.208648649,0,1.006846847,2.054594595,0.114954955,1.178108108,1.671981982,0.733243243,0.037837838,0.09045045,0,0.027567568,2.246216216,1.144594595,0.453603604
1,M,1.731030928,2.998247423,0,0.541649485,0.038350515,0.711649485,0,0.027628866,1.082268041,0.257731959,0.67257732,0.453917526,0.353092784,0.292164948,0.881752577,1.526494845,0.904948454
1,M,0.262752294,0.095321101,0.216972477,0.156055046,1.719633028,2.144036697,0.486330275,2.168348624,2.462844037,1.441376147,0.03412844,0.05146789,0.713302752,0.254678899,2.012568807,1.004862385,0.699633028
1,M,0.655813953,0.557596899,0.193643411,0.055348837,1.934418605,2.821550388,2.116046512,1.689534884,1.293565891,1.369069767,0.204651163,0.099379845,1.492403101,0,2.383953488,1.317829457,1.254263566
1,M,2.65733871,3.574919355,0,1.188145161,0.946612903,1.425403226,0.008548387,1.192580645,1.708709677,1.152822581,0.1775,0.031532258,0.533951613,0.125967742,2.479193548,1.349919355,1.306209677
1,M,1.346585366,1.693252033,0.162195122,0.003414634,1.906178862,2.028292683,1.271382114,2.870813008,2.418455285,1.620162602,0.217398374,0.168780488,0.163333333,0.01195122,3.358130081,1.499105691,1.369268293
1,M,0.975982143,0.985267857,0.586071429,0.600267857,1.673214286,2.924821429,0.985892857,1.106696429,1.836875,0.277589286,0.01125,0.027232143,0.083928571,0.125446429,2.306607143,0.903392857,0.887678571
1,M,0,0.161735537,0,0.332975207,0.85553719,0.732561983,0.710082645,1.082396694,1.763140496,0.788016529,0.647438017,0.290909091,0.014297521,0.064958678,1.44214876,1.106363636,0.236528926
1,M,0.11,0.487378641,0,0.539029126,1.85038835,2.016019417,1.303980583,2.47368932,2.730582524,0.93815534,0.226407767,0.146116505,0.259126214,0.000291262,2.747281553,0.912330097,0.19184466
1,M,0.003584906,0.177924528,0,0,0.605471698,0.840660377,0.652358491,1.056037736,1.592924528,1.942075472,0.776509434,0.448584906,0.776320755,0.140754717,1.852169811,0.995471698,0.62509434
1,M,1.373153153,1.704414414,0.072072072,0.016486486,0.416666667,0.822792793,0.148828829,0.976306306,1.577297297,0.70018018,0.271441441,0.045045045,0.120630631,0.065675676,1.716306306,1.125135135,0.766036036
1,M,0.197053571,0.359910714,0.021696429,0.261339286,1.811339286,2.371160714,1.815446429,2.056964286,1.689553571,1.364910714,0.622410714,0.194285714,0.307232143,0.187678571,2.663214286,1.641071429,0.274285714
1,M,0.982017544,1.243333333,0.106315789,0,1.319649123,2.215263158,0.184210526,1.565175439,2.152719298,0.926842105,0.068157895,0.13622807,0,0.035087719,2.635087719,1.226403509,0.376842105
1,M,1.988453608,3.634845361,0,1.785773196,0.004226804,0.10257732,0,0,0.884226804,0.035154639,0.605876289,0.131443299,0.135360825,0.089072165,1.060206186,1.809381443,0.395979381
1,M,0.273162393,0.048290598,0.204017094,0.46025641,1.914358974,2.481367521,0.575726496,2.977521368,2.602478632,1.690769231,0.110769231,0.018205128,0.622478632,0.204786325,2.919487179,1.34008547,0.266495726
1,M,1.326370968,1.989758065,0.14,0.35516129,1.769193548,2.749596774,1.721209677,1.678467742,1.681532258,1.445322581,0.049193548,0.185403226,2.155967742,0.005322581,2.999193548,1.815645161,0.740322581
1,M,2.467685185,2.983148148,0,1.419537037,1.995925926,2.865277778,0.659814815,2.053611111,2.180462963,1.803240741,0.051296296,0.021666667,0.437962963,0.206944444,2.958611111,1.316574074,0.849814815
1,M,1.143719008,1.161322314,0.173884298,0,2.369834711,2.45338843,1.503140496,3.218760331,2.705702479,1.698677686,0.046859504,0.087190083,0.163719008,0.032809917,3.600826446,1.051570248,0.92107438
1,M,1.863113208,2.546603774,0.160377358,0.404811321,0.837924528,2.371981132,0.29745283,0.769716981,1.257264151,0.201886792,0.02754717,0.016981132,0.069433962,0.019056604,2.018679245,1.127169811,0.847075472
1,M,0.128793103,1.169396552,0,0.834655172,0.522241379,0.391465517,0.407413793,0.693103448,1.431293103,0.847844828,0.744568966,0.622586207,0.085862069,0.069396552,0.625948276,0.760431034,0.304310345
1,M,0.136831683,1.039207921,0,0.943267327,0.823168317,0.93950495,1.037029703,2.062475248,1.901584158,0.669405941,0.701584158,0.467227723,0.617128713,0.00029703,2.19970297,1.093267327,0.054455446
1,M,0.002920354,0.179115044,0.000265487,0,0.923362832,1.058938053,0.671415929,1.20300885,1.920884956,2.07079646,0.607345133,0.339292035,0.638230088,0.120619469,2.077787611,0.803628319,0.780530973
1,M,1.263873874,1.407747748,0.201891892,0.053063063,0.913873874,1.32,0.237297297,1.140720721,2.217207207,0.904954955,0.071531532,0.015405405,0.039459459,0.084234234,1.919009009,0.956936937,0.887927928
1,M,0.00351145,0.986335878,0,0.920687023,2.381526718,2.468015267,1.364580153,2.853129771,2.769923664,2.217175573,0.568244275,0.195343511,0.67519084,0.165801527,3.340992366,1.966412214,1.213740458
1,M,0.903818182,1.064818182,0.116181818,0,1.278818182,2.180818182,0.286636364,1.673272727,2.025818182,0.845181818,0.089090909,0.119454545,0,0.026,2.737636364,1.172272727,0.364454545
1,M,1.828453608,3.284020619,0,2.318556701,0.002783505,0.025257732,0,0.00185567,0.912371134,0.124020619,0.449381443,0.300412371,0.278556701,0.198969072,0.729175258,1.493298969,0.279484536
0,F,0.010608696,0.33373913,0.767826087,0.089217391,0,0.011565217,0.04373913,0.03973913,0.029652174,0.011826087,0.022173913,0,0.00426087,0,0.674347826,0.526521739,0.120869565
0,F,1.321881188,1.353168317,0.223168317,1.246237624,0,0.603861386,0.204356436,0,0,0.088118812,0.243861386,0.518514851,1.21029703,0.183663366,0.922277228,0.707920792,0.244356436
0,F,0.649622642,0.035471698,1.157924528,0.472169811,0,0.040188679,0,0.004622642,0,0,0.978396226,0.148396226,0.842264151,0.028867925,2.454150943,1.462830189,0.669811321
0,F,1.684920635,2.933015873,0,0.964285714,0,0.000714286,0.00531746,0.138571429,0.249761905,0.207698413,0.505238095,0.012301587,0.323174603,0.061349206,0.905714286,0.598968254,2.746269841
0,F,0.133838384,0.20979798,0.163939394,0.258989899,0.012424242,0.730505051,0.046969697,0.009292929,0.108484848,0.003636364,0.508080808,0.015757576,0.680707071,0.000606061,0.596060606,0.847373737,0.281616162
0,F,1.474036697,0.004954128,1.751284404,0.185688073,0.004678899,2.11412844,0.016972477,0.624770642,0.237614679,0.08587156,0.346605505,0.012018349,0.518990826,0,1.668348624,2.361559633,0.281559633
0,F,0.426756757,0.167117117,0.926666667,0.383963964,0.002162162,0.32972973,0.017567568,0.04981982,0.001171171,0.003513514,0.423333333,0.088108108,0.648108108,0.081171171,0.835135135,0.669369369,0.835675676
0,F,0.289065421,0.584672897,0.028224299,0.109906542,1.232990654,2.274018692,0.539439252,0.888504673,1.840186916,1.234859813,0.365607477,0.380654206,0.39,0.01728972,0.566728972,0.589439252,1.373364486
0,F,1.436261682,0.473831776,1.542242991,0,0.215981308,1.152990654,0.808037383,0.505327103,0.468130841,0.714953271,1.378037383,0.413831776,0.423364486,0.012990654,1.009813084,0.508971963,2.184859813
0,F,0.268888889,0.801481481,0.041111111,0.049814815,0,0.036851852,0.004444444,0.016944444,0.032222222,0.106018519,0.677685185,0.204907407,0.229259259,0.174814815,0.096574074,0.1225,2.145092593
0,F,0.347222222,0.000277778,0.36287037,0.183148148,0,0.684351852,0.394722222,0.188981481,0.006481481,0,0.253148148,0.123333333,0.006388889,0.001574074,0.322777778,0.578703704,1.153888889
0,F,1.274308943,1.249837398,0.161219512,0.098617886,0,0.06495935,0,0.055203252,0.189512195,0.458699187,0.031463415,0.011382114,0.239512195,0.014227642,0.923821138,0.883739837,2.817642276
0,F,0.148392857,0.410982143,1.224553571,0.207678571,0,0.014285714,0.026785714,0.017410714,0,0.000535714,0.033571429,0,0.000535714,0.000982143,0.554464286,0.447232143,0.017767857
0,F,1.437378641,0.713106796,0.453300971,1.264951456,0.000873786,0.73592233,0.173398058,0,0,0.142524272,0.415825243,0.49631068,1.506213592,0.297864078,1.152524272,0.861650485,0.120485437
0,F,0.728349515,0.094854369,1.00223301,1.236893204,0.001456311,0.05038835,0,0.066699029,0.001456311,0,0.801067961,0.253592233,0.949805825,0.029417476,2.569902913,1.593786408,0.182330097
0,F,2.430280374,3.390934579,0.001962617,1.034018692,0.042429907,0,0.010934579,0.641775701,0.645233645,0.39364486,0.27411215,0.426261682,0.074672897,0.042242991,1.111682243,0.904672897,0.907943925
0,F,0.041509434,0.344339623,0.276981132,0.261132075,0,0.186320755,0.12009434,0.006037736,0.041603774,0.200566038,0.342169811,0.005,0.446886792,0.090377358,0.472641509,1.018867925,0.092924528
0,F,1.103669725,0.007614679,1.552752294,0.007889908,0.001376147,1.728899083,0.027431193,0.608990826,0.121284404,0.025963303,0.507431193,0.048440367,0.366146789,0,1.331926606,1.970275229,0.863577982
0,F,0.394859813,0.252897196,0.533364486,0.141401869,0,0.161121495,0.004859813,0,0,0.039252336,0.095327103,0.044766355,0.408785047,0.154205607,0.65635514,0.54953271,1.233271028
0,F,0.002254902,0.155490196,0.000588235,0.12627451,0.967254902,1.790784314,0.716764706,0.548235294,1.470686275,1.228431373,0.545980392,0.426666667,0.157058824,0.002352941,0.241568627,0.260784314,1.343039216
0,F,1.193584906,0.920660377,0.845849057,0.003396226,0,0.279716981,0.221226415,0.006792453,0.115188679,0.22745283,1.042358491,0.237264151,0.139150943,0.019811321,1.127358491,0.670283019,2.880188679
0,F,0.536057692,0.702884615,0.149519231,0.251923077,0,0.190576923,0.024519231,0.006634615,0.015480769,0.137403846,0.7225,0.318557692,0.291442308,0.163173077,0.042980769,0.151730769,1.880673077
0,F,0.772272727,0.019454545,0.054727273,0.289545455,0,0.735909091,0.27,0.040181818,0,0,0.358818182,0.070545455,0,0.001636364,0.239,0.502181818,0.849272727
0,F,1.087169811,1.417641509,0.050188679,0.463962264,0,0.100566038,0,0.000566038,0.092830189,0.285754717,0.038773585,0.041226415,0.686320755,0.030660377,0.798301887,0.521981132,1.266226415
0,F,0.3525,0.28125,1.743125,0.132053571,0,0.42125,0.027589286,0.378303571,0.198660714,0.011339286,0.035535714,0.003214286,0.005089286,0,0.937321429,0.470625,0.176339286
0,F,1.770454545,1.049545455,0.721727273,0.588727273,0.545454545,2.077090909,0.383545455,0.199181818,0.536909091,1.113363636,0.575727273,0.806545455,2.070454545,0.517272727,1.761,1.745454545,1.187090909
0,F,0.4948,0.01208,1.86696,0.15624,1.26712,1.35784,0.18728,1.53352,1.05528,1.2728,1.25536,0.77296,2.85752,0.07688,3.49512,1.96368,0.39208
0,F,1.913362832,1.64619469,0.325929204,0.92840708,0.07079646,0.165132743,0.11539823,1.123628319,1.000265487,0.682654867,0.39,0.416283186,0.674690265,0.021061947,1.654336283,1.505663717,0.388849558
0,F,0.409047619,0.620285714,0,0.5,0.00647619,0.367714286,0.07352381,0.191333333,0.39647619,0.481142857,0.963047619,0.482,1.151809524,0.02952381,1.095142857,1.245904762,0.192666667
0,F,1.802173913,0.12973913,1.520608696,0.146782609,0.244695652,3.208608696,0.080434783,0.680347826,0.475652174,0.116695652,0.269826087,0.026869565,0.778,0.000956522,2.133652174,2.510608696,0.593826087
0,F,0.918086957,0.087826087,1.326956522,0.450956522,0.011304348,0.38773913,0.013826087,0.285391304,0.142608696,0.363478261,0.484608696,0.265391304,0.713391304,0.130521739,0.774173913,0.523652174,0.356608696
0,F,0.798571429,0.838125,0.119910714,0.110357143,1.354910714,2.191160714,0.772142857,1.692589286,1.527410714,1.031428571,0.906964286,0.634642857,1.006607143,0.001785714,0.831964286,0.915178571,1.549732143
0,F,1.164210526,0.088508772,2.055964912,0.002631579,1.511315789,2.439385965,0.823947368,0.76,1.34254386,1.800087719,0.720526316,0.550877193,1.738157895,0.028596491,2.034649123,1.035789474,2.525438596
0,F,1.59380531,1.286548673,0.147522124,0.267345133,0.150619469,0.800265487,0,0.090176991,0.718938053,0.590619469,0.273451327,0.098141593,1.338584071,0.401858407,0.44380531,0.434336283,1.441061947
0,F,1.125714286,0.156517857,0.182142857,0.456607143,0.002321429,0.955267857,0.194553571,0.208303571,0.045803571,0,0.307767857,0.034821429,0.067232143,0.002321429,0.623928571,0.705089286,0.839196429
0,F,2.346742424,0.467954545,1.350151515,0.342954545,0.260681818,0.985,0.08469697,0.873863636,1.092651515,0.822424242,0.264242424,0.167878788,0.458409091,0.045378788,2.003863636,1.42219697,0.563712121
0,F,0.453243243,0.258288288,1.880810811,0.145585586,0,0.44036036,0.135765766,0.353153153,0.141981982,0,0.071351351,0,0,0,0.763423423,0.389009009,0.04963964
0,F,1.837168142,1.265486726,0.513539823,1.154159292,0.495752212,1.682389381,0.285663717,0.36619469,0.595309735,1.211061947,0.748230088,0.80460177,2.289380531,0.469026549,1.987876106,1.725663717,0.59300885
0,F,0.432992701,0,1.858978102,0.096642336,1.111021898,0.991751825,0.113722628,1.559343066,0.892262774,1.274452555,1.24729927,0.772919708,2.740656934,0.094087591,3.582262774,2.105474453,0.282189781
0,F,1.900636364,1.558363636,0.326,0.380727273,0.348272727,0.317181818,0.119454545,1.228090909,1.387454545,0.980636364,0.286727273,0.518272727,0.758181818,0.057090909,1.691727273,1.404272727,1.172454545
